dataset,stem,xai_method,concept,top_k_percent,iou,dice,sir,inside_outside_ratio,pearson_corr,concept_area_ratio,xai_area_ratio,xai_path,pseudo_npz_path
ham10000,ISIC_0033068,shap,border_w16_dil6_sigma10_dist,20,0.009927265578916917,0.019659367396574538,0.0067511571097868765,1.4201839899956716,0.13138305192410182,0.004763233418367347,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0033068.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0033068.npz
ham10000,ISIC_0033068,shap,colour_heterogeneity,20,0.07853253081104564,0.14562848790845456,0.06247953701514274,2.602069657579694,0.4140024020404874,0.024972098214285716,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0033068.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0033068.npz
ham10000,ISIC_0024932,gradcam,asymmetry,20,0.03277572456717295,0.06347113664180858,0.014673687043259501,1.956694798693439,0.025865362154726,0.007553411989795918,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,gradcam,border_default,20,0.006241466744678913,0.012405504942806352,0.003013020590464576,1.9410572367334753,0.056247533881712865,0.0015545280612244898,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,gradcam,border_w8_dil2_sigma5,20,0.006241466744678913,0.012405504942806352,0.003013020590464576,1.9410572367334753,0.056247533881712865,0.0015545280612244898,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,gradcam,border_w12_dil4_sigma8,20,0.008081004770705792,0.016032451226563615,0.001925876840069597,0.847362040379691,0.06905186264753894,0.002272002551020408,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,gradcam,border_w16_dil6_sigma10,20,0.021939617512841528,0.042937209081368916,0.013264746908320836,2.3367981140057896,0.10595229738703851,0.005719866071428571,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,gradcam,border_w16_dil6_sigma10_dist,20,0.01749441150741812,0.034387238513674284,0.00918162095983071,2.0211530665991635,0.09185100906179143,0.0045639349489795915,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,gradcam,colour_heterogeneity,20,0.0921318090113439,0.16871921182251168,0.1487007108212339,7.595265493353519,0.5891336280790986,0.022480867346938774,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,lime,asymmetry,20,0.016314131413132135,0.03210450570129962,0.016396223214781253,2.1902192271309153,0.07535708865289946,0.007553411989795918,0.35249920280612246,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,lime,border_default,20,0.002879078694816033,0.005741626794255141,0.0028834737377718754,1.8573590583991675,0.08218406061164177,0.0015545280612244898,0.35249920280612246,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,lime,border_w8_dil2_sigma5,20,0.002879078694816033,0.005741626794255141,0.0028834737377718754,1.8573590583991675,0.08218406061164177,0.0015545280612244898,0.35249920280612246,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,lime,border_w12_dil4_sigma8,20,0.004231073000110441,0.008426492893652925,0.004240402555546876,1.8700616813829745,0.10715237663261369,0.002272002551020408,0.35249920280612246,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,lime,border_w16_dil6_sigma10,20,0.011024862189216432,0.02180928007120184,0.011081585345162502,1.9478894947757066,0.12072150571133847,0.005719866071428571,0.35249920280612246,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,lime,border_w16_dil6_sigma10_dist,20,0.008726986093120474,0.0173029694128057,0.008763498614796876,1.9282980252752822,0.11551222006813512,0.0045639349489795915,0.35249920280612246,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,lime,colour_heterogeneity,20,0.034359538207787595,0.06643635397285866,0.035336687962890634,1.5928038405908558,0.13709495532346072,0.022480867346938774,0.35249920280612246,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,shap,asymmetry,20,0.01908023483364082,0.03744599135858142,0.014447778512547655,1.9261289491089222,0.07483127140114826,0.007553411989795918,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,shap,border_default,20,0.00397061743100658,0.007909827961234022,0.0028164474894463907,1.8140626537148472,0.09575426650945236,0.0015545280612244898,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,shap,border_w8_dil2_sigma5,20,0.00397061743100658,0.007909827961234022,0.0028164474894463907,1.8140626537148472,0.09575426650945236,0.0015545280612244898,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,shap,border_w12_dil4_sigma8,20,0.005348652931848902,0.010640394088659466,0.0040626178146362085,1.7913365152949385,0.111322886893024,0.002272002551020408,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,shap,border_w16_dil6_sigma10,20,0.01424641383374509,0.028092608737742813,0.010766563520341119,1.8919128925649404,0.12465693961506076,0.005719866071428571,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,shap,border_w16_dil6_sigma10_dist,20,0.01172876010249189,0.023185582074989587,0.008746217268002603,1.9244618023059237,0.12061901948408128,0.0045639349489795915,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0024932,shap,colour_heterogeneity,20,0.06659023597968225,0.12486563955560294,0.054882453750690306,2.5249909248013696,0.2884068474785797,0.022480867346938774,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0024932.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024932.npz
ham10000,ISIC_0026950,gradcam,asymmetry,20,0.016418012126155446,0.032305630026788,0.0205278437921847,0.20374102565670815,-0.09672573810904467,0.09327168367346939,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,gradcam,border_default,20,0.0003873341725569988,0.000774368405768295,0.00012083326889859324,0.06651279587324893,-0.04313780458267039,0.0018136160714285715,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,gradcam,border_w8_dil2_sigma5,20,0.0003873341725569988,0.000774368405768295,0.00012083326889859324,0.06651279587324893,-0.04313780458267039,0.0018136160714285715,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,gradcam,border_w12_dil4_sigma8,20,0.0009654373431154996,0.0019290123456771517,0.00042587817092725665,0.16658926121102563,-0.05366422959692895,0.002551020408163265,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,gradcam,border_w16_dil6_sigma10,20,0.0004810930433941296,0.0009617234083468342,0.0004241945394520759,0.13434405712247657,-0.06388452566324299,0.0031489158163265306,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,gradcam,border_w16_dil6_sigma10_dist,20,0.0004822065772972493,0.0009639483323684557,0.00034044726860785624,0.12718254486612846,-0.05996773261387438,0.0026705994897959183,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,gradcam,colour_heterogeneity,20,0.1332723948810482,0.23519922568137183,0.11836451632912025,2.9873420866456235,0.20180708464876326,0.04300860969387755,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,lime,asymmetry,20,0.025314093792744546,0.04937822262660031,0.08032208091649662,0.8490369031170432,-0.08293929734507269,0.09327168367346939,0.2352718431122449,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,lime,border_default,20,0.0034584563475297692,0.00689307330194444,0.002377778578375769,1.3118119418105,0.028771019508184264,0.0018136160714285715,0.2352718431122449,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,lime,border_w8_dil2_sigma5,20,0.0034584563475297692,0.00689307330194444,0.002377778578375769,1.3118119418105,0.028771019508184264,0.0018136160714285715,0.2352718431122449,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,lime,border_w12_dil4_sigma8,20,0.0066644170743996416,0.013240593312651268,0.0037287891342710922,1.4634132184547357,0.05347966391623251,0.002551020408163265,0.2352718431122449,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,lime,border_w16_dil6_sigma10,20,0.006562894404706299,0.013040207305848832,0.0042511798825506176,1.3515400630334995,0.05757347489049846,0.0031489158163265306,0.2352718431122449,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,lime,border_w16_dil6_sigma10_dist,20,0.005728245303676415,0.011391238797209656,0.0036387217638780707,1.3638351677423677,0.056884780846772176,0.0026705994897959183,0.2352718431122449,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,lime,colour_heterogeneity,20,0.023905551074265667,0.046694836353185776,0.04166516554381177,0.9674053035466106,-0.10225903199136797,0.04300860969387755,0.2352718431122449,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,shap,asymmetry,20,0.04361392809017543,0.08358249524321583,0.07218610414070839,0.756345271979913,-0.06844616272075804,0.09327168367346939,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,shap,border_default,20,0.0010873863187019696,0.0021724103880693467,0.0014979685524161264,0.8256956879392939,-0.020971171564553484,0.0018136160714285715,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,shap,border_w8_dil2_sigma5,20,0.0010873863187019696,0.0021724103880693467,0.0014979685524161264,0.8256956879392939,-0.020971171564553484,0.0018136160714285715,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,shap,border_w12_dil4_sigma8,20,0.0017740981667634789,0.0035419126328182387,0.0023858553985955456,0.9351004818633232,-0.020633090477788853,0.002551020408163265,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,shap,border_w16_dil6_sigma10,20,0.0021627998427033394,0.00431626446929143,0.0028353567421415685,0.9001399347551917,-0.020475096866412808,0.0031489158163265306,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,shap,border_w16_dil6_sigma10_dist,20,0.0016743819560704476,0.0033431661750212946,0.0023600296428199566,0.8834326044872928,-0.020759808094381133,0.0026705994897959183,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0026950,shap,colour_heterogeneity,20,0.15298789712542266,0.26537641462992834,0.12585091215455393,3.2034904691006836,0.5065214878587212,0.04300860969387755,0.20001594387755103,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/shap/ham10000_ISIC_0026950.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026950.npz
ham10000,ISIC_0031852,gradcam,asymmetry,20,0.04132675930072494,0.07937327823684627,0.02051229457402082,0.7427053966781781,-0.014162941959999635,0.0274234693877551,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,gradcam,border_default,20,0.012395893860146816,0.024488234168715813,0.004939219910165864,1.1588700310686935,0.0039800867891100055,0.004264987244897959,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,gradcam,border_w8_dil2_sigma5,20,0.012395893860146816,0.024488234168715813,0.004939219910165864,1.1588700310686935,0.0039800867891100055,0.004264987244897959,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,gradcam,border_w12_dil4_sigma8,20,0.00867052023120552,0.017191977077347476,0.0036443927858563303,0.7942982261502642,0.007833002908644162,0.004583864795918368,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,gradcam,border_w16_dil6_sigma10,20,0.010226512472512446,0.02024597918635738,0.00468460528803887,0.7109327639950735,0.016125303953917838,0.006576849489795918,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,gradcam,border_w16_dil6_sigma10_dist,20,0.008350931080813638,0.016563541170855244,0.0038278329249529937,0.7237171765964242,0.009749724876532062,0.00528140943877551,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,gradcam,colour_heterogeneity,20,0.0740072202165397,0.13781512605030435,0.07668326619440115,2.427317944502783,0.3935614653040098,0.033083545918367346,0.20408163265306123,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,lime,asymmetry,20,0.029339189097405807,0.05700587213264928,0.029328669447049132,1.0715724166527847,0.022940710535983337,0.0274234693877551,0.8787667410714286,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,lime,border_default,20,0.0043750283356747575,0.008711941679642335,0.0042282485441355235,0.9913493860745991,-0.0021522976105999517,0.004264987244897959,0.8787667410714286,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,lime,border_w8_dil2_sigma5,20,0.0043750283356747575,0.008711941679642335,0.0042282485441355235,0.9913493860745991,-0.0021522976105999517,0.004264987244897959,0.8787667410714286,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,lime,border_w12_dil4_sigma8,20,0.00491996553756747,0.009791755973194552,0.005342968614862161,1.1664929998843718,0.017988929440593337,0.004583864795918368,0.8787667410714286,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,lime,border_w16_dil6_sigma10,20,0.007141561621472944,0.014181842739118435,0.008302742595757029,1.2646164299239417,0.02829391083753296,0.006576849489795918,0.8787667410714286,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,lime,border_w16_dil6_sigma10_dist,20,0.005690706690546696,0.01131701158753521,0.006496127308717304,1.2315026584476347,0.030038732349155984,0.00528140943877551,0.8787667410714286,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
ham10000,ISIC_0031852,lime,colour_heterogeneity,20,0.030333738683954798,0.05888138482721158,0.030712459879675302,0.9260594209599367,-0.18696645268983886,0.033083545918367346,0.8787667410714286,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/xai_maps/lime/ham10000_ISIC_0031852.npy,/home/tbeliere/Projects/DCU/2026-mcm-XAI-skin-lesion/outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031852.npz
